id_client,semana,predicciones,probabilidad,tipo_alerta
787692,2024-06-10,1.0,0.685,riesgo
815131,2024-06-17,1.0,0.685,riesgo
78484,2024-06-03,1.0,0.685,riesgo
819249,2024-06-10,1.0,0.685,riesgo
798724,2024-06-24,1.0,0.685,riesgo
808847,2024-06-17,1.0,0.685,riesgo
180461,2024-06-10,1.0,0.685,riesgo
9782,2024-06-24,1.0,0.685,riesgo
164380,2024-06-17,1.0,0.685,riesgo
181356,2024-06-10,1.0,0.685,riesgo
806739,2024-06-24,1.0,0.685,riesgo
167097,2024-06-24,1.0,0.685,riesgo
169788,2024-06-03,1.0,0.685,riesgo
37688,2024-06-17,1.0,0.685,riesgo
812272,2024-06-24,1.0,0.685,riesgo
34781,2024-06-17,1.0,0.685,riesgo
19084,2024-06-17,1.0,0.685,riesgo
801042,2024-06-03,1.0,0.685,riesgo
184123,2024-06-10,1.0,0.685,riesgo
183530,2024-06-10,1.0,0.685,riesgo
702236,2024-06-24,1.0,0.686,riesgo
175931,2024-06-10,1.0,0.686,riesgo
185776,2024-06-03,1.0,0.686,riesgo
119100,2024-06-24,1.0,0.686,riesgo
18413,2024-06-17,1.0,0.686,riesgo
750464,2024-06-24,1.0,0.686,riesgo
131986,2024-06-24,1.0,0.686,riesgo
8921,2024-06-03,1.0,0.686,riesgo
809513,2024-06-03,1.0,0.686,riesgo
193253,2024-06-17,1.0,0.686,riesgo
803506,2024-06-10,1.0,0.686,riesgo
158891,2024-06-24,1.0,0.686,riesgo
753907,2024-06-10,1.0,0.686,riesgo
807104,2024-06-24,1.0,0.686,riesgo
68186,2024-06-24,1.0,0.686,riesgo
810638,2024-06-24,1.0,0.686,riesgo
812275,2024-06-24,1.0,0.686,riesgo
192545,2024-06-24,1.0,0.686,riesgo
172868,2024-06-10,1.0,0.686,riesgo
152546,2024-06-03,1.0,0.686,riesgo
737105,2024-06-10,1.0,0.686,riesgo
811137,2024-06-17,1.0,0.686,riesgo
164789,2024-06-10,1.0,0.686,riesgo
816231,2024-06-10,1.0,0.686,riesgo
180398,2024-06-17,1.0,0.686,riesgo
161913,2024-06-03,1.0,0.686,riesgo
165824,2024-06-17,1.0,0.686,riesgo
126032,2024-06-24,1.0,0.687,riesgo
178058,2024-06-24,1.0,0.687,riesgo
804929,2024-06-17,1.0,0.687,riesgo
191375,2024-06-17,1.0,0.687,riesgo
191548,2024-06-17,1.0,0.687,riesgo
190559,2024-06-24,1.0,0.687,riesgo
816003,2024-06-10,1.0,0.687,riesgo
810064,2024-06-03,1.0,0.687,riesgo
191556,2024-06-10,1.0,0.687,riesgo
169650,2024-06-24,1.0,0.687,riesgo
805537,2024-06-03,1.0,0.687,riesgo
161985,2024-06-24,1.0,0.687,riesgo
818849,2024-06-24,1.0,0.687,riesgo
174117,2024-06-24,1.0,0.687,riesgo
758020,2024-06-17,1.0,0.687,riesgo
782583,2024-06-17,1.0,0.687,riesgo
182767,2024-06-17,1.0,0.687,riesgo
810990,2024-06-24,1.0,0.687,riesgo
819454,2024-06-24,1.0,0.687,riesgo
799195,2024-06-10,1.0,0.687,riesgo
819222,2024-06-03,1.0,0.688,riesgo
811255,2024-06-24,1.0,0.688,riesgo
11836,2024-06-10,1.0,0.688,riesgo
174131,2024-06-10,1.0,0.688,riesgo
816097,2024-06-24,1.0,0.688,riesgo
165685,2024-06-03,1.0,0.688,riesgo
819722,2024-06-24,1.0,0.688,riesgo
168284,2024-06-10,1.0,0.688,riesgo
119953,2024-06-03,1.0,0.688,riesgo
796622,2024-06-24,1.0,0.688,riesgo
192909,2024-06-17,1.0,0.688,riesgo
761661,2024-06-17,1.0,0.688,riesgo
174911,2024-06-03,1.0,0.688,riesgo
819581,2024-06-10,1.0,0.688,riesgo
797535,2024-06-03,1.0,0.688,riesgo
163017,2024-06-24,1.0,0.688,riesgo
814562,2024-06-17,1.0,0.688,riesgo
118155,2024-06-17,1.0,0.688,riesgo
120066,2024-06-24,1.0,0.688,riesgo
114528,2024-06-24,1.0,0.688,riesgo
815416,2024-06-17,1.0,0.688,riesgo
178714,2024-06-03,1.0,0.688,riesgo
734293,2024-06-10,1.0,0.689,riesgo
813393,2024-06-03,1.0,0.689,riesgo
135791,2024-06-10,1.0,0.689,riesgo
806184,2024-06-10,1.0,0.689,riesgo
190536,2024-06-24,1.0,0.689,riesgo
36308,2024-06-10,1.0,0.689,riesgo
819560,2024-06-24,1.0,0.689,riesgo
796540,2024-06-03,1.0,0.689,riesgo
819371,2024-06-03,1.0,0.689,riesgo
818090,2024-06-03,1.0,0.689,riesgo
772384,2024-06-10,1.0,0.689,riesgo
126915,2024-06-03,1.0,0.689,riesgo
134767,2024-06-17,1.0,0.689,riesgo
796218,2024-06-17,1.0,0.689,riesgo
11793,2024-06-24,1.0,0.689,riesgo
771764,2024-06-17,1.0,0.689,riesgo
819270,2024-06-24,1.0,0.689,riesgo
174733,2024-06-03,1.0,0.689,riesgo
9841,2024-06-17,1.0,0.689,riesgo
814400,2024-06-17,1.0,0.689,riesgo
814843,2024-06-03,1.0,0.69,riesgo
190664,2024-06-24,1.0,0.69,riesgo
190362,2024-06-24,1.0,0.69,riesgo
756800,2024-06-17,1.0,0.69,riesgo
152,2024-06-17,1.0,0.69,riesgo
120097,2024-06-10,1.0,0.69,riesgo
820023,2024-06-17,1.0,0.69,riesgo
64526,2024-06-03,1.0,0.69,riesgo
818030,2024-06-03,1.0,0.69,riesgo
167385,2024-06-10,1.0,0.69,riesgo
192005,2024-06-24,1.0,0.69,riesgo
135677,2024-06-10,1.0,0.69,riesgo
139555,2024-06-24,1.0,0.69,riesgo
192926,2024-06-10,1.0,0.69,riesgo
88465,2024-06-03,1.0,0.69,riesgo
191158,2024-06-03,1.0,0.69,riesgo
184116,2024-06-17,1.0,0.69,riesgo
819070,2024-06-17,1.0,0.69,riesgo
70247,2024-06-17,1.0,0.69,riesgo
183700,2024-06-24,1.0,0.69,riesgo
819369,2024-06-10,1.0,0.69,riesgo
183525,2024-06-24,1.0,0.69,riesgo
179169,2024-06-10,1.0,0.69,riesgo
192594,2024-06-10,1.0,0.69,riesgo
135656,2024-06-10,1.0,0.69,riesgo
12680,2024-06-24,1.0,0.69,riesgo
18413,2024-06-03,1.0,0.69,riesgo
192616,2024-06-10,1.0,0.69,riesgo
12714,2024-06-10,1.0,0.69,riesgo
819473,2024-06-10,1.0,0.69,riesgo
795719,2024-06-10,1.0,0.691,riesgo
183048,2024-06-10,1.0,0.691,riesgo
179015,2024-06-03,1.0,0.691,riesgo
754612,2024-06-10,1.0,0.691,riesgo
734293,2024-06-17,1.0,0.691,riesgo
172429,2024-06-24,1.0,0.691,riesgo
126645,2024-06-03,1.0,0.691,riesgo
813166,2024-06-24,1.0,0.691,riesgo
765542,2024-06-10,1.0,0.691,riesgo
815665,2024-06-03,1.0,0.691,riesgo
789552,2024-06-03,1.0,0.691,riesgo
157507,2024-06-03,1.0,0.691,riesgo
808584,2024-06-24,1.0,0.691,riesgo
800596,2024-06-03,1.0,0.691,riesgo
814479,2024-06-03,1.0,0.691,riesgo
36320,2024-06-10,1.0,0.691,riesgo
818681,2024-06-17,1.0,0.691,riesgo
179025,2024-06-10,1.0,0.691,riesgo
188960,2024-06-10,1.0,0.691,riesgo
182307,2024-06-03,1.0,0.691,riesgo
804180,2024-06-03,1.0,0.691,riesgo
818170,2024-06-03,1.0,0.691,riesgo
115796,2024-06-24,1.0,0.691,riesgo
809782,2024-06-03,1.0,0.691,riesgo
12632,2024-06-24,1.0,0.691,riesgo
814988,2024-06-24,1.0,0.691,riesgo
797514,2024-06-03,1.0,0.691,riesgo
9626,2024-06-24,1.0,0.691,riesgo
166043,2024-06-24,1.0,0.691,riesgo
816087,2024-06-24,1.0,0.691,riesgo
797277,2024-06-03,1.0,0.691,riesgo
819430,2024-06-03,1.0,0.692,riesgo
717192,2024-06-24,1.0,0.692,riesgo
811555,2024-06-17,1.0,0.692,riesgo
815625,2024-06-10,1.0,0.692,riesgo
818191,2024-06-03,1.0,0.692,riesgo
815708,2024-06-03,1.0,0.692,riesgo
169753,2024-06-17,1.0,0.692,riesgo
42814,2024-06-03,1.0,0.692,riesgo
192506,2024-06-17,1.0,0.692,riesgo
807602,2024-06-10,1.0,0.692,riesgo
176000,2024-06-03,1.0,0.692,riesgo
58589,2024-06-03,1.0,0.692,riesgo
809871,2024-06-10,1.0,0.692,riesgo
808112,2024-06-03,1.0,0.692,riesgo
814309,2024-06-03,1.0,0.692,riesgo
754095,2024-06-17,1.0,0.692,riesgo
12689,2024-06-17,1.0,0.692,riesgo
803520,2024-06-24,1.0,0.692,riesgo
819565,2024-06-24,1.0,0.692,riesgo
185843,2024-06-17,1.0,0.692,riesgo
816942,2024-06-03,1.0,0.692,riesgo
818076,2024-06-03,1.0,0.692,riesgo
38546,2024-06-03,1.0,0.692,riesgo
9919,2024-06-03,1.0,0.692,riesgo
164158,2024-06-10,1.0,0.692,riesgo
801042,2024-06-10,1.0,0.692,riesgo
185818,2024-06-24,1.0,0.692,riesgo
188104,2024-06-17,1.0,0.692,riesgo
192615,2024-06-03,1.0,0.692,riesgo
809511,2024-06-17,1.0,0.693,riesgo
757949,2024-06-03,1.0,0.693,riesgo
185762,2024-06-10,1.0,0.693,riesgo
819063,2024-06-03,1.0,0.693,riesgo
185664,2024-06-10,1.0,0.693,riesgo
9978,2024-06-24,1.0,0.693,riesgo
810180,2024-06-17,1.0,0.693,riesgo
820140,2024-06-03,1.0,0.693,riesgo
795827,2024-06-03,1.0,0.693,riesgo
762947,2024-06-17,1.0,0.693,riesgo
42096,2024-06-17,1.0,0.693,riesgo
185709,2024-06-03,1.0,0.693,riesgo
818033,2024-06-17,1.0,0.693,riesgo
191658,2024-06-03,1.0,0.693,riesgo
819307,2024-06-03,1.0,0.693,riesgo
818115,2024-06-17,1.0,0.693,riesgo
815780,2024-06-17,1.0,0.693,riesgo
190687,2024-06-17,1.0,0.693,riesgo
779461,2024-06-24,1.0,0.693,riesgo
11771,2024-06-03,1.0,0.693,riesgo
819985,2024-06-03,1.0,0.693,riesgo
759468,2024-06-03,1.0,0.693,riesgo
184984,2024-06-24,1.0,0.693,riesgo
817140,2024-06-17,1.0,0.693,riesgo
131946,2024-06-17,1.0,0.693,riesgo
171186,2024-06-17,1.0,0.693,riesgo
812831,2024-06-17,1.0,0.693,riesgo
803074,2024-06-03,1.0,0.694,riesgo
166838,2024-06-17,1.0,0.694,riesgo
171776,2024-06-10,1.0,0.694,riesgo
795807,2024-06-10,1.0,0.694,riesgo
180832,2024-06-17,1.0,0.694,riesgo
190278,2024-06-10,1.0,0.694,riesgo
187937,2024-06-10,1.0,0.694,riesgo
758018,2024-06-24,1.0,0.694,riesgo
177496,2024-06-17,1.0,0.694,riesgo
752336,2024-06-03,1.0,0.694,riesgo
804698,2024-06-24,1.0,0.694,riesgo
191658,2024-06-10,1.0,0.694,riesgo
183023,2024-06-03,1.0,0.694,riesgo
167311,2024-06-24,1.0,0.694,riesgo
48555,2024-06-17,1.0,0.694,riesgo
62616,2024-06-10,1.0,0.694,riesgo
168442,2024-06-24,1.0,0.694,riesgo
800707,2024-06-17,1.0,0.694,riesgo
702163,2024-06-17,1.0,0.694,riesgo
1046,2024-06-24,1.0,0.694,riesgo
164359,2024-06-10,1.0,0.694,riesgo
819290,2024-06-24,1.0,0.694,riesgo
169817,2024-06-17,1.0,0.694,riesgo
192868,2024-06-10,1.0,0.694,riesgo
185848,2024-06-03,1.0,0.695,riesgo
127433,2024-06-03,1.0,0.695,riesgo
819901,2024-06-17,1.0,0.695,riesgo
186786,2024-06-24,1.0,0.695,riesgo
136460,2024-06-24,1.0,0.695,riesgo
820007,2024-06-03,1.0,0.695,riesgo
9920,2024-06-03,1.0,0.695,riesgo
804487,2024-06-24,1.0,0.695,riesgo
810168,2024-06-17,1.0,0.695,riesgo
166954,2024-06-24,1.0,0.695,riesgo
174126,2024-06-03,1.0,0.695,riesgo
67676,2024-06-24,1.0,0.695,riesgo
181858,2024-06-10,1.0,0.695,riesgo
177096,2024-06-17,1.0,0.695,riesgo
817142,2024-06-17,1.0,0.695,riesgo
192245,2024-06-24,1.0,0.695,riesgo
811067,2024-06-24,1.0,0.695,riesgo
50423,2024-06-10,1.0,0.695,riesgo
797228,2024-06-03,1.0,0.695,riesgo
120043,2024-06-03,1.0,0.695,riesgo
155867,2024-06-10,1.0,0.695,riesgo
735976,2024-06-03,1.0,0.695,riesgo
135900,2024-06-17,1.0,0.695,riesgo
169981,2024-06-17,1.0,0.695,riesgo
116438,2024-06-24,1.0,0.695,riesgo
819903,2024-06-10,1.0,0.695,riesgo
178645,2024-06-10,1.0,0.695,riesgo
813417,2024-06-03,1.0,0.696,riesgo
128105,2024-06-24,1.0,0.696,riesgo
171807,2024-06-10,1.0,0.696,riesgo
702767,2024-06-17,1.0,0.696,riesgo
816665,2024-06-24,1.0,0.696,riesgo
819322,2024-06-03,1.0,0.696,riesgo
819173,2024-06-03,1.0,0.696,riesgo
193009,2024-06-17,1.0,0.696,riesgo
778500,2024-06-24,1.0,0.696,riesgo
137260,2024-06-17,1.0,0.696,riesgo
189931,2024-06-24,1.0,0.696,riesgo
819926,2024-06-17,1.0,0.696,riesgo
135341,2024-06-10,1.0,0.696,riesgo
819895,2024-06-24,1.0,0.696,riesgo
181928,2024-06-17,1.0,0.696,riesgo
168044,2024-06-03,1.0,0.696,riesgo
819366,2024-06-10,1.0,0.696,riesgo
79839,2024-06-17,1.0,0.696,riesgo
136142,2024-06-10,1.0,0.696,riesgo
812315,2024-06-10,1.0,0.696,riesgo
188962,2024-06-24,1.0,0.696,riesgo
818762,2024-06-03,1.0,0.696,riesgo
774804,2024-06-03,1.0,0.696,riesgo
800434,2024-06-03,1.0,0.696,riesgo
799622,2024-06-17,1.0,0.696,riesgo
811567,2024-06-03,1.0,0.696,riesgo
192353,2024-06-17,1.0,0.696,riesgo
193231,2024-06-03,1.0,0.696,riesgo
8797,2024-06-24,1.0,0.696,riesgo
753536,2024-06-10,1.0,0.697,riesgo
753907,2024-06-03,1.0,0.697,riesgo
185641,2024-06-03,1.0,0.697,riesgo
192307,2024-06-17,1.0,0.697,riesgo
191515,2024-06-24,1.0,0.697,riesgo
175262,2024-06-10,1.0,0.697,riesgo
751105,2024-06-24,1.0,0.697,riesgo
798080,2024-06-17,1.0,0.697,riesgo
943,2024-06-17,1.0,0.697,riesgo
819084,2024-06-24,1.0,0.697,riesgo
162333,2024-06-10,1.0,0.697,riesgo
814312,2024-06-10,1.0,0.697,riesgo
82847,2024-06-17,1.0,0.697,riesgo
766093,2024-06-24,1.0,0.697,riesgo
782237,2024-06-10,1.0,0.697,riesgo
171737,2024-06-03,1.0,0.697,riesgo
818833,2024-06-10,1.0,0.697,riesgo
816139,2024-06-10,1.0,0.697,riesgo
801784,2024-06-10,1.0,0.697,riesgo
167043,2024-06-17,1.0,0.697,riesgo
818856,2024-06-24,1.0,0.698,riesgo
174632,2024-06-10,1.0,0.698,riesgo
139196,2024-06-03,1.0,0.698,riesgo
50701,2024-06-17,1.0,0.698,riesgo
15201,2024-06-17,1.0,0.698,riesgo
78484,2024-06-17,1.0,0.698,riesgo
820004,2024-06-17,1.0,0.698,riesgo
819581,2024-06-03,1.0,0.698,riesgo
819866,2024-06-24,1.0,0.698,riesgo
808184,2024-06-24,1.0,0.698,riesgo
119952,2024-06-24,1.0,0.698,riesgo
181321,2024-06-03,1.0,0.698,riesgo
808439,2024-06-17,1.0,0.698,riesgo
727101,2024-06-17,1.0,0.698,riesgo
185763,2024-06-03,1.0,0.698,riesgo
131977,2024-06-17,1.0,0.698,riesgo
819419,2024-06-03,1.0,0.698,riesgo
817792,2024-06-17,1.0,0.698,riesgo
737829,2024-06-17,1.0,0.698,riesgo
191590,2024-06-24,1.0,0.698,riesgo
810635,2024-06-03,1.0,0.698,riesgo
810010,2024-06-24,1.0,0.698,riesgo
184958,2024-06-24,1.0,0.698,riesgo
177563,2024-06-03,1.0,0.698,riesgo
164718,2024-06-24,1.0,0.698,riesgo
737292,2024-06-24,1.0,0.699,riesgo
754197,2024-06-17,1.0,0.699,riesgo
815384,2024-06-17,1.0,0.699,riesgo
168465,2024-06-24,1.0,0.699,riesgo
784684,2024-06-10,1.0,0.699,riesgo
814903,2024-06-17,1.0,0.699,riesgo
170615,2024-06-03,1.0,0.699,riesgo
817155,2024-06-10,1.0,0.699,riesgo
813330,2024-06-17,1.0,0.699,riesgo
811377,2024-06-17,1.0,0.699,riesgo
141458,2024-06-17,1.0,0.699,riesgo
165855,2024-06-03,1.0,0.699,riesgo
192478,2024-06-17,1.0,0.699,riesgo
811863,2024-06-24,1.0,0.699,riesgo
809477,2024-06-17,1.0,0.699,riesgo
89727,2024-06-10,1.0,0.699,riesgo
811388,2024-06-24,1.0,0.699,riesgo
808029,2024-06-17,1.0,0.699,riesgo
158226,2024-06-17,1.0,0.699,riesgo
819100,2024-06-17,1.0,0.699,riesgo
158032,2024-06-24,1.0,0.699,riesgo
189481,2024-06-10,1.0,0.699,riesgo
166435,2024-06-17,1.0,0.699,riesgo
41864,2024-06-10,1.0,0.699,riesgo
817851,2024-06-17,1.0,0.7,riesgo
800228,2024-06-24,1.0,0.7,riesgo
190432,2024-06-24,1.0,0.7,riesgo
812622,2024-06-24,1.0,0.7,riesgo
38513,2024-06-24,1.0,0.7,riesgo
168464,2024-06-03,1.0,0.7,riesgo
819997,2024-06-03,1.0,0.7,riesgo
185792,2024-06-03,1.0,0.7,riesgo
12636,2024-06-03,1.0,0.7,riesgo
818855,2024-06-17,1.0,0.7,riesgo
811022,2024-06-24,1.0,0.7,riesgo
175127,2024-06-24,1.0,0.7,riesgo
19085,2024-06-10,1.0,0.7,riesgo
819134,2024-06-17,1.0,0.7,riesgo
819764,2024-06-03,1.0,0.7,riesgo
811778,2024-06-17,1.0,0.7,riesgo
137592,2024-06-17,1.0,0.701,riesgo
816018,2024-06-10,1.0,0.701,riesgo
799785,2024-06-03,1.0,0.701,riesgo
795719,2024-06-03,1.0,0.701,riesgo
815552,2024-06-03,1.0,0.701,riesgo
174913,2024-06-03,1.0,0.701,riesgo
802081,2024-06-24,1.0,0.701,riesgo
810175,2024-06-03,1.0,0.701,riesgo
759254,2024-06-03,1.0,0.701,riesgo
811405,2024-06-03,1.0,0.701,riesgo
166718,2024-06-03,1.0,0.701,riesgo
163023,2024-06-03,1.0,0.701,riesgo
64520,2024-06-10,1.0,0.701,riesgo
778613,2024-06-17,1.0,0.701,riesgo
158999,2024-06-03,1.0,0.701,riesgo
815826,2024-06-03,1.0,0.701,riesgo
22043,2024-06-17,1.0,0.701,riesgo
815817,2024-06-24,1.0,0.701,riesgo
799431,2024-06-10,1.0,0.701,riesgo
119634,2024-06-17,1.0,0.701,riesgo
324,2024-06-24,1.0,0.701,riesgo
818773,2024-06-03,1.0,0.701,riesgo
808806,2024-06-03,1.0,0.701,riesgo
781760,2024-06-03,1.0,0.701,riesgo
791791,2024-06-24,1.0,0.701,riesgo
137262,2024-06-03,1.0,0.701,riesgo
799983,2024-06-17,1.0,0.701,riesgo
776761,2024-06-17,1.0,0.701,riesgo
184358,2024-06-17,1.0,0.701,riesgo
186635,2024-06-10,1.0,0.701,riesgo
816304,2024-06-24,1.0,0.701,riesgo
41533,2024-06-03,1.0,0.701,riesgo
800563,2024-06-10,1.0,0.701,riesgo
104133,2024-06-17,1.0,0.701,riesgo
803909,2024-06-03,1.0,0.701,riesgo
190368,2024-06-03,1.0,0.701,riesgo
180716,2024-06-10,1.0,0.701,riesgo
815752,2024-06-17,1.0,0.701,riesgo
173564,2024-06-03,1.0,0.701,riesgo
816256,2024-06-10,1.0,0.702,riesgo
12971,2024-06-10,1.0,0.702,riesgo
815361,2024-06-17,1.0,0.702,riesgo
103028,2024-06-17,1.0,0.702,riesgo
808386,2024-06-03,1.0,0.702,riesgo
115795,2024-06-24,1.0,0.702,riesgo
164649,2024-06-10,1.0,0.702,riesgo
46336,2024-06-24,1.0,0.702,riesgo
798766,2024-06-03,1.0,0.702,riesgo
180715,2024-06-03,1.0,0.702,riesgo
819047,2024-06-03,1.0,0.702,riesgo
189349,2024-06-03,1.0,0.702,riesgo
819135,2024-06-03,1.0,0.702,riesgo
170093,2024-06-24,1.0,0.702,riesgo
136728,2024-06-03,1.0,0.702,riesgo
24901,2024-06-03,1.0,0.702,riesgo
808457,2024-06-24,1.0,0.702,riesgo
193033,2024-06-17,1.0,0.702,riesgo
192803,2024-06-24,1.0,0.702,riesgo
15898,2024-06-24,1.0,0.702,riesgo
48310,2024-06-03,1.0,0.702,riesgo
813628,2024-06-10,1.0,0.702,riesgo
793902,2024-06-03,1.0,0.702,riesgo
177137,2024-06-03,1.0,0.702,riesgo
8612,2024-06-17,1.0,0.702,riesgo
752442,2024-06-17,1.0,0.702,riesgo
14458,2024-06-24,1.0,0.702,riesgo
802017,2024-06-03,1.0,0.702,riesgo
168410,2024-06-17,1.0,0.702,riesgo
184957,2024-06-17,1.0,0.702,riesgo
158457,2024-06-03,1.0,0.702,riesgo
177571,2024-06-03,1.0,0.702,riesgo
170077,2024-06-03,1.0,0.702,riesgo
731218,2024-06-17,1.0,0.702,riesgo
177555,2024-06-03,1.0,0.703,riesgo
766182,2024-06-17,1.0,0.703,riesgo
778359,2024-06-17,1.0,0.703,riesgo
135380,2024-06-17,1.0,0.703,riesgo
818856,2024-06-10,1.0,0.703,riesgo
815046,2024-06-10,1.0,0.703,riesgo
796559,2024-06-24,1.0,0.703,riesgo
805620,2024-06-10,1.0,0.703,riesgo
752631,2024-06-03,1.0,0.703,riesgo
818808,2024-06-10,1.0,0.703,riesgo
731497,2024-06-24,1.0,0.703,riesgo
795616,2024-06-10,1.0,0.703,riesgo
190941,2024-06-24,1.0,0.703,riesgo
180301,2024-06-03,1.0,0.703,riesgo
816307,2024-06-10,1.0,0.703,riesgo
171179,2024-06-03,1.0,0.703,riesgo
184190,2024-06-17,1.0,0.703,riesgo
819296,2024-06-24,1.0,0.703,riesgo
191655,2024-06-17,1.0,0.703,riesgo
35186,2024-06-17,1.0,0.703,riesgo
191358,2024-06-24,1.0,0.703,riesgo
819874,2024-06-10,1.0,0.703,riesgo
176154,2024-06-03,1.0,0.703,riesgo
159809,2024-06-17,1.0,0.703,riesgo
184229,2024-06-03,1.0,0.703,riesgo
767170,2024-06-03,1.0,0.703,riesgo
819277,2024-06-17,1.0,0.703,riesgo
805161,2024-06-03,1.0,0.704,riesgo
792032,2024-06-24,1.0,0.704,riesgo
191350,2024-06-17,1.0,0.704,riesgo
73575,2024-06-10,1.0,0.704,riesgo
185881,2024-06-03,1.0,0.704,riesgo
15305,2024-06-03,1.0,0.704,riesgo
809765,2024-06-17,1.0,0.704,riesgo
814088,2024-06-10,1.0,0.704,riesgo
818854,2024-06-03,1.0,0.704,riesgo
814047,2024-06-03,1.0,0.704,riesgo
192736,2024-06-24,1.0,0.704,riesgo
19082,2024-06-10,1.0,0.704,riesgo
165881,2024-06-10,1.0,0.704,riesgo
167776,2024-06-10,1.0,0.704,riesgo
120000,2024-06-03,1.0,0.704,riesgo
190541,2024-06-03,1.0,0.704,riesgo
170930,2024-06-17,1.0,0.704,riesgo
819959,2024-06-24,1.0,0.704,riesgo
192028,2024-06-03,1.0,0.704,riesgo
723415,2024-06-24,1.0,0.704,riesgo
776666,2024-06-17,1.0,0.705,riesgo
172787,2024-06-10,1.0,0.705,riesgo
803161,2024-06-10,1.0,0.705,riesgo
165105,2024-06-03,1.0,0.705,riesgo
807259,2024-06-10,1.0,0.705,riesgo
156790,2024-06-24,1.0,0.705,riesgo
12635,2024-06-03,1.0,0.705,riesgo
164748,2024-06-24,1.0,0.705,riesgo
814356,2024-06-10,1.0,0.705,riesgo
193173,2024-06-24,1.0,0.705,riesgo
818628,2024-06-10,1.0,0.705,riesgo
192470,2024-06-03,1.0,0.705,riesgo
164039,2024-06-24,1.0,0.705,riesgo
191906,2024-06-10,1.0,0.705,riesgo
813209,2024-06-24,1.0,0.705,riesgo
162152,2024-06-17,1.0,0.705,riesgo
162544,2024-06-24,1.0,0.705,riesgo
106280,2024-06-03,1.0,0.705,riesgo
818090,2024-06-10,1.0,0.705,riesgo
819371,2024-06-10,1.0,0.705,riesgo
809513,2024-06-10,1.0,0.705,riesgo
820025,2024-06-10,1.0,0.705,riesgo
84032,2024-06-10,1.0,0.705,riesgo
819331,2024-06-17,1.0,0.705,riesgo
33800,2024-06-03,1.0,0.705,riesgo
818116,2024-06-10,1.0,0.705,riesgo
820136,2024-06-24,1.0,0.705,riesgo
750331,2024-06-10,1.0,0.705,riesgo
814648,2024-06-10,1.0,0.705,riesgo
790325,2024-06-24,1.0,0.705,riesgo
175509,2024-06-17,1.0,0.705,riesgo
803662,2024-06-03,1.0,0.705,riesgo
175767,2024-06-10,1.0,0.705,riesgo
172903,2024-06-03,1.0,0.705,riesgo
179743,2024-06-24,1.0,0.705,riesgo
817136,2024-06-03,1.0,0.705,riesgo
191158,2024-06-10,1.0,0.705,riesgo
810489,2024-06-03,1.0,0.706,riesgo
171114,2024-06-24,1.0,0.706,riesgo
19084,2024-06-24,1.0,0.706,riesgo
82496,2024-06-24,1.0,0.706,riesgo
37637,2024-06-03,1.0,0.706,riesgo
164158,2024-06-17,1.0,0.706,riesgo
816497,2024-06-24,1.0,0.706,riesgo
817250,2024-06-10,1.0,0.706,riesgo
185641,2024-06-10,1.0,0.706,riesgo
757529,2024-06-17,1.0,0.706,riesgo
813486,2024-06-17,1.0,0.706,riesgo
9488,2024-06-24,1.0,0.706,riesgo
162605,2024-06-24,1.0,0.706,riesgo
192896,2024-06-24,1.0,0.706,riesgo
819453,2024-06-03,1.0,0.706,riesgo
800513,2024-06-24,1.0,0.706,riesgo
116176,2024-06-24,1.0,0.706,riesgo
186064,2024-06-10,1.0,0.706,riesgo
120010,2024-06-17,1.0,0.706,riesgo
160943,2024-06-24,1.0,0.706,riesgo
38862,2024-06-10,1.0,0.706,riesgo
156697,2024-06-17,1.0,0.706,riesgo
184226,2024-06-10,1.0,0.706,riesgo
786804,2024-06-17,1.0,0.706,riesgo
798407,2024-06-24,1.0,0.706,riesgo
129246,2024-06-03,1.0,0.706,riesgo
186857,2024-06-10,1.0,0.707,riesgo
818170,2024-06-10,1.0,0.707,riesgo
819845,2024-06-24,1.0,0.707,riesgo
811669,2024-06-24,1.0,0.707,riesgo
780129,2024-06-03,1.0,0.707,riesgo
815301,2024-06-24,1.0,0.707,riesgo
135515,2024-06-24,1.0,0.707,riesgo
192270,2024-06-17,1.0,0.707,riesgo
776780,2024-06-24,1.0,0.707,riesgo
25841,2024-06-24,1.0,0.707,riesgo
183719,2024-06-10,1.0,0.707,riesgo
819395,2024-06-24,1.0,0.707,riesgo
119605,2024-06-03,1.0,0.707,riesgo
806066,2024-06-24,1.0,0.707,riesgo
819128,2024-06-10,1.0,0.707,riesgo
63059,2024-06-24,1.0,0.707,riesgo
161455,2024-06-03,1.0,0.707,riesgo
816231,2024-06-03,1.0,0.707,riesgo
799930,2024-06-10,1.0,0.707,riesgo
814540,2024-06-03,1.0,0.707,riesgo
169677,2024-06-03,1.0,0.707,riesgo
167984,2024-06-10,1.0,0.707,riesgo
187006,2024-06-17,1.0,0.707,riesgo
744402,2024-06-03,1.0,0.708,riesgo
797277,2024-06-10,1.0,0.708,riesgo
186630,2024-06-17,1.0,0.708,riesgo
788677,2024-06-10,1.0,0.708,riesgo
42814,2024-06-10,1.0,0.708,riesgo
185542,2024-06-10,1.0,0.708,riesgo
816942,2024-06-10,1.0,0.708,riesgo
806090,2024-06-10,1.0,0.708,riesgo
804362,2024-06-03,1.0,0.708,riesgo
186635,2024-06-03,1.0,0.708,riesgo
